,Accession,Submitters,Species,Geo_Location,Isolation_Source,Collection_Date,date,dayofyear,week,lat,long,lengthofday
16347,KT183245,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-08,2008-07-08,190.0,28,-28.8166236,24.991639,11.244165648438788
16348,KT183246,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-08,2008-07-08,190.0,28,-28.8166236,24.991639,11.244165648438788
16349,KT183247,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-08,2008-07-08,190.0,28,-28.8166236,24.991639,11.244165648438788
16350,KT183248,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-08,2008-07-08,190.0,28,-28.8166236,24.991639,11.244165648438788
16351,KT183249,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-08,2008-07-08,190.0,28,-28.8166236,24.991639,11.244165648438788
16352,KT183250,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-11-04,2008-11-04,309.0,45,-28.8166236,24.991639,14.196377837520869
16353,KT183252,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16354,KT183253,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16355,KT183254,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16356,KT183255,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16357,KT183256,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16358,KT183257,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-07-27,2007-07-27,208.0,30,-28.8166236,24.991639,11.483137047346448
16359,KT183258,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16360,KT183259,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16361,KT183260,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16362,KT183261,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16363,KT183262,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16364,KT183263,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2008-07-01,2008-07-01,183.0,27,-28.8166236,24.991639,11.194528171365567
16365,KT183264,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C.A., Rademeyer,C., Fiore-Gartland,A., Edlefsen,P.T., DeCamp,A., Ahmed,H., Ngandu,N., Larsen,B.B., Frahm,N., Marais,J., Thebus,R., Geraghty,D., Hural,J., Corey,L., Kublin,J., Gray,G., McElrath,M.J., Mullins,J.I., Gilbert,P.B., Williamson,C., Logan,M., Magaret,C., Edlefsen,P., Larsen,B., Zhao,H., Stoddard,J., Konopa,P., Nariya,S., Lam,A., McElrath,J., Mullins,J., Gilbert,P.",Human immunodeficiency virus 1,South Africa,blood,2007-12-11,2007-12-11,345.0,50,-28.8166236,24.991639,14.84177489813072
